,series_id,FIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,id,Area_Type,area_text,display_level,selectable,sort_sequence,FIPS_code
2711,LAUCN500210000000003,CN5002100000000,4.908,4.4,2013M10,2013M11_3moAve,2013M11_3moAve,59,5.908,2012M12_3moAve,48,4020,F,"Rutland County, VT",0,T,7251,CN5002100000000
2712,LAUCN500230000000003,CN5002300000000,4.388,3.4,2012M09,2012M10_3moAve,2012M10_3moAve,46,5.388,2010M10_3moAve,22,4021,F,"Washington County, VT",0,T,7252,CN5002300000000
2713,LAUCN500250000000003,CN5002500000000,4.304,3.7,2013M10,2013M12_3moAve,2013M12_3moAve,60,5.304,2011M12_3moAve,36,4022,F,"Windham County, VT",0,T,7253,CN5002500000000
2714,LAUCN500270000000003,CN5002700000000,3.58,3.5,2013M10,2014M12_3moAve,2014M12_3moAve,72,4.58,2012M09_3moAve,45,4023,F,"Windsor County, VT",0,T,7254,CN5002700000000
2715,LAUCN510010000000003,CN5100100000000,4.552,4.9,,,0,-24108,5.552,2015M06_3moAve,78,4024,F,"Accomack County, VA",0,T,7538,CN5100100000000
2716,LAUCN510030000000003,CN5100300000000,2.588,4.2,,,0,-24108,3.588,,-24108,4025,F,"Albemarle County, VA",0,T,7539,CN5100300000000
2717,LAUCN510050000000003,CN5100500000000,4.852,5.3,,,0,-24108,5.852,2014M10_3moAve,70,4026,F,"Alleghany County, VA",0,T,7540,CN5100500000000
2718,LAUCN510070000000003,CN5100700000000,3.588,5.1,,,0,-24108,4.588,,-24108,4027,F,"Amelia County, VA",0,T,7541,CN5100700000000
2719,LAUCN510090000000003,CN5100900000000,3.784,5.2,,,0,-24108,4.784,2014M12_3moAve,72,4028,F,"Amherst County, VA",0,T,7542,CN5100900000000
2720,LAUCN510110000000003,CN5101100000000,4.16,5.0,,,0,-24108,5.16,2014M11_3moAve,71,4029,F,"Appomattox County, VA",0,T,7543,CN5101100000000
2721,LAUCN510130000000003,CN5101300000000,2.188,2.9,,,0,-24108,3.188,2012M12_3moAve,48,4030,F,"Arlington County, VA",0,T,7544,CN5101300000000
2722,LAUCN510150000000003,CN5101500000000,3.108,4.3,,,0,-24108,4.108,,-24108,4031,F,"Augusta County, VA",0,T,7545,CN5101500000000
2723,LAUCN510170000000003,CN5101700000000,3.616,3.8,,,0,-24108,4.616,2014M05_3moAve,65,4032,F,"Bath County, VA",0,T,7546,CN5101700000000
2724,LAUCN510190000000003,CN5101900000000,3.312,4.7,,,0,-24108,4.312,,-24108,4033,F,"Bedford County, VA",0,T,7547,CN5101900000000
2725,LAUCN510210000000003,CN5102100000000,4.24,6.3,,,0,-24108,5.24,,-24108,4034,F,"Bland County, VA",0,T,7548,CN5102100000000
2726,LAUCN510230000000003,CN5102300000000,2.936,4.5,,,0,-24108,3.936,,-24108,4035,F,"Botetourt County, VA",0,T,7549,CN5102300000000
2727,LAUCN510250000000003,CN5102500000000,5.672,7.4,,,0,-24108,6.672,,-24108,4036,F,"Brunswick County, VA",0,T,7550,CN5102500000000
2728,LAUCN510270000000003,CN5102700000000,4.948,11.6,,,0,-24108,5.948,,-24108,4037,F,"Buchanan County, VA",0,T,7551,CN5102700000000
2729,LAUCN510290000000003,CN5102900000000,4.156,6.2,,,0,-24108,5.156,,-24108,4038,F,"Buckingham County, VA",0,T,7552,CN5102900000000
2730,LAUCN510310000000003,CN5103100000000,3.688,5.0,,,0,-24108,4.688,,-24108,4039,F,"Campbell County, VA",0,T,7553,CN5103100000000
2731,LAUCN510330000000003,CN5103300000000,4.228,5.4,,,0,-24108,5.228,,-24108,4040,F,"Caroline County, VA",0,T,7554,CN5103300000000
2732,LAUCN510350000000003,CN5103500000000,6.12,5.6,2014M09,2014M11_3moAve,2014M11_3moAve,71,7.12,2014M06_3moAve,66,4041,F,"Carroll County, VA",0,T,7555,CN5103500000000
2733,LAUCN510360000000003,CN5103600000000,4.432,5.5,,,0,-24108,5.432,2014M12_3moAve,72,4042,F,"Charles City County, VA",0,T,7556,CN5103600000000
2734,LAUCN510370000000003,CN5103700000000,5.596,6.4,,,0,-24108,6.596,2014M10_3moAve,70,4043,F,"Charlotte County, VA",0,T,7557,CN5103700000000
2735,LAUCN510410000000003,CN5104100000000,3.12,4.8,,,0,-24108,4.12,,-24108,4044,F,"Chesterfield County, VA",0,T,7558,CN5104100000000
2736,LAUCN510430000000003,CN5104300000000,3.04,4.2,,,0,-24108,4.04,2014M12_3moAve,72,4045,F,"Clarke County, VA",0,T,7559,CN5104300000000
2737,LAUCN510450000000003,CN5104500000000,3.848,5.7,,,0,-24108,4.848,,-24108,4046,F,"Craig County, VA",0,T,7560,CN5104500000000
2738,LAUCN510470000000003,CN5104700000000,4.172,4.5,,,0,-24108,5.172,2013M11_3moAve,59,4047,F,"Culpeper County, VA",0,T,7561,CN5104700000000
2739,LAUCN510490000000003,CN5104900000000,3.952,5.6,,,0,-24108,4.952,,-24108,4048,F,"Cumberland County, VA",0,T,7562,CN5104900000000
2740,LAUCN510510000000003,CN5105100000000,5.46,10.6,,,0,-24108,6.46,,-24108,4049,F,"Dickenson County, VA",0,T,7563,CN5105100000000
2741,LAUCN510530000000003,CN5105300000000,3.968,5.8,,,0,-24108,4.968,,-24108,4050,F,"Dinwiddie County, VA",0,T,7564,CN5105300000000
2742,LAUCN510570000000003,CN5105700000000,4.38,5.3,,,0,-24108,5.38,,-24108,4051,F,"Essex County, VA",0,T,7565,CN5105700000000
2743,LAUCN510590000000003,CN5105900000000,2.496,3.7,,,0,-24108,3.496,,-24108,4052,F,"Fairfax County, VA",0,T,7566,CN5105900000000
2744,LAUCN510610000000003,CN5106100000000,2.9,4.0,,,0,-24108,3.9,,-24108,4053,F,"Fauquier County, VA",0,T,7567,CN5106100000000
2745,LAUCN510630000000003,CN5106300000000,3.928,4.1,2014M10,,0,-24108,4.928,2013M12_3moAve,60,4054,F,"Floyd County, VA",0,T,7568,CN5106300000000
2746,LAUCN510650000000003,CN5106500000000,2.82,4.0,,,0,-24108,3.82,2014M12_3moAve,72,4055,F,"Fluvanna County, VA",0,T,7569,CN5106500000000
2747,LAUCN510670000000003,CN5106700000000,4.012,4.9,,,0,-24108,5.012,2014M11_3moAve,71,4056,F,"Franklin County, VA",0,T,7570,CN5106700000000
2748,LAUCN510690000000003,CN5106900000000,3.548,4.0,,,0,-24108,4.548,2014M10_3moAve,70,4057,F,"Frederick County, VA",0,T,7571,CN5106900000000
2749,LAUCN510710000000003,CN5107100000000,4.92,5.6,,,0,-24108,5.92,2014M10_3moAve,70,4058,F,"Giles County, VA",0,T,7572,CN5107100000000
2750,LAUCN510730000000003,CN5107300000000,2.96,4.1,,,0,-24108,3.96,,-24108,4059,F,"Gloucester County, VA",0,T,7573,CN5107300000000
2751,LAUCN510750000000003,CN5107500000000,2.828,4.5,,,0,-24108,3.828,,-24108,4060,F,"Goochland County, VA",0,T,7574,CN5107500000000
2752,LAUCN510770000000003,CN5107700000000,5.76,5.9,,,0,-24108,6.76,2014M11_3moAve,71,4061,F,"Grayson County, VA",0,T,7575,CN5107700000000
2753,LAUCN510790000000003,CN5107900000000,2.688,3.9,,,0,-24108,3.688,,-24108,4062,F,"Greene County, VA",0,T,7576,CN5107900000000
2754,LAUCN510810000000003,CN5108100000000,4.98,5.9,,,0,-24108,5.98,2014M12_3moAve,72,4063,F,"Greensville County, VA",0,T,7577,CN5108100000000
2755,LAUCN510830000000003,CN5108300000000,6.604,7.1,2014M10,2014M12_3moAve,2014M12_3moAve,72,7.604,2014M10_3moAve,70,4064,F,"Halifax County, VA",0,T,7578,CN5108300000000
2756,LAUCN510850000000003,CN5108500000000,2.936,4.2,,,0,-24108,3.936,,-24108,4065,F,"Hanover County, VA",0,T,7579,CN5108500000000
2757,LAUCN510870000000003,CN5108700000000,3.18,4.7,,,0,-24108,4.18,,-24108,4066,F,"Henrico County, VA",0,T,7580,CN5108700000000
2758,LAUCN510890000000003,CN5108900000000,6.708,7.3,2014M10,,0,-24108,7.708,2014M06_3moAve,66,4067,F,"Henry County, VA",0,T,7581,CN5108900000000
2759,LAUCN510910000000003,CN5109100000000,4.184,2.9,2013M04,2013M05_3moAve,2013M05_3moAve,53,5.184,2012M05_3moAve,41,4068,F,"Highland County, VA",0,T,7582,CN5109100000000
2760,LAUCN510930000000003,CN5109300000000,3.256,4.9,,,0,-24108,4.256,,-24108,4069,F,"Isle of Wight County, VA",0,T,7583,CN5109300000000
2761,LAUCN510950000000003,CN5109500000000,2.796,4.6,,,0,-24108,3.796,,-24108,4070,F,"James City County, VA",0,T,7584,CN5109500000000
2762,LAUCN510970000000003,CN5109700000000,4.008,5.1,,,0,-24108,5.008,,-24108,4071,F,"King and Queen County, VA",0,T,7585,CN5109700000000
2763,LAUCN510990000000003,CN5109900000000,4.26,4.8,,,0,-24108,5.26,2014M06_3moAve,66,4072,F,"King George County, VA",0,T,7586,CN5109900000000
2764,LAUCN511010000000003,CN5110100000000,3.204,4.5,,,0,-24108,4.204,,-24108,4073,F,"King William County, VA",0,T,7587,CN5110100000000
2765,LAUCN511030000000003,CN5110300000000,5.024,5.7,,,0,-24108,6.024,2014M11_3moAve,71,4074,F,"Lancaster County, VA",0,T,7588,CN5110300000000
2766,LAUCN511050000000003,CN5110500000000,4.72,7.4,,,0,-24108,5.72,,-24108,4075,F,"Lee County, VA",0,T,7589,CN5110500000000
2767,LAUCN511070000000003,CN5110700000000,2.428,3.7,,,0,-24108,3.428,,-24108,4076,F,"Loudoun County, VA",0,T,7590,CN5110700000000
2768,LAUCN511090000000003,CN5110900000000,3.528,4.8,,,0,-24108,4.528,2014M12_3moAve,72,4077,F,"Louisa County, VA",0,T,7591,CN5110900000000
2769,LAUCN511110000000003,CN5111100000000,5.216,6.0,2014M04,,0,-24108,6.216,2014M01_3moAve,61,4078,F,"Lunenburg County, VA",0,T,7592,CN5111100000000
2770,LAUCN511130000000003,CN5111300000000,3.18,3.7,,,0,-24108,4.18,2013M11_3moAve,59,4079,F,"Madison County, VA",0,T,7593,CN5111300000000
2771,LAUCN511150000000003,CN5111500000000,3.04,4.3,,,0,-24108,4.04,,-24108,4080,F,"Mathews County, VA",0,T,7594,CN5111500000000
2772,LAUCN511170000000003,CN5111700000000,5.764,6.7,,,0,-24108,6.764,2015M05_3moAve,77,4081,F,"Mecklenburg County, VA",0,T,7595,CN5111700000000
2773,LAUCN511190000000003,CN5111900000000,3.408,4.1,,,0,-24108,4.408,2015M07_3moAve,79,4082,F,"Middlesex County, VA",0,T,7596,CN5111900000000
2774,LAUCN511210000000003,CN5112100000000,3.616,4.9,,,0,-24108,4.616,2014M11_3moAve,71,4083,F,"Montgomery County, VA",0,T,7597,CN5112100000000
2775,LAUCN511250000000003,CN5112500000000,3.108,4.3,,,0,-24108,4.108,2014M12_3moAve,72,4084,F,"Nelson County, VA",0,T,7598,CN5112500000000
2776,LAUCN511270000000003,CN5112700000000,3.136,4.1,,,0,-24108,4.136,2014M11_3moAve,71,4085,F,"New Kent County, VA",0,T,7599,CN5112700000000
2777,LAUCN511310000000003,CN5113100000000,4.728,5.4,,,0,-24108,5.728,,-24108,4086,F,"Northampton County, VA",0,T,7600,CN5113100000000
2778,LAUCN511330000000003,CN5113300000000,5.012,5.3,,,0,-24108,6.012,2013M11_3moAve,59,4087,F,"Northumberland County, VA",0,T,7601,CN5113300000000
2779,LAUCN511350000000003,CN5113500000000,4.64,5.1,,,0,-24108,5.64,2014M04_3moAve,64,4088,F,"Nottoway County, VA",0,T,7602,CN5113500000000
2780,LAUCN511370000000003,CN5113700000000,3.856,4.6,,,0,-24108,4.856,2014M11_3moAve,71,4089,F,"Orange County, VA",0,T,7603,CN5113700000000
2781,LAUCN511390000000003,CN5113900000000,5.92,6.5,,,0,-24108,6.92,2014M10_3moAve,70,4090,F,"Page County, VA",0,T,7604,CN5113900000000
2782,LAUCN511410000000003,CN5114100000000,5.204,5.9,,,0,-24108,6.204,2014M10_3moAve,70,4091,F,"Patrick County, VA",0,T,7605,CN5114100000000
2783,LAUCN511430000000003,CN5114300000000,6.144,5.8,2013M12,2014M10_3moAve,2014M10_3moAve,70,7.144,2012M11_3moAve,47,4092,F,"Pittsylvania County, VA",0,T,7606,CN5114300000000
2784,LAUCN511450000000003,CN5114500000000,2.836,4.2,,,0,-24108,3.836,,-24108,4093,F,"Powhatan County, VA",0,T,7607,CN5114500000000
2785,LAUCN511470000000003,CN5114700000000,5.028,7.4,,,0,-24108,6.028,,-24108,4094,F,"Prince Edward County, VA",0,T,7608,CN5114700000000
2786,LAUCN511490000000003,CN5114900000000,3.716,5.9,,,0,-24108,4.716,,-24108,4095,F,"Prince George County, VA",0,T,7609,CN5114900000000
2787,LAUCN511530000000003,CN5115300000000,2.868,4.3,,,0,-24108,3.868,,-24108,4096,F,"Prince William County, VA",0,T,7610,CN5115300000000
2788,LAUCN511550000000003,CN5115500000000,5.928,5.5,2013M11,2014M05_3moAve,2014M05_3moAve,65,6.928,2012M11_3moAve,47,4097,F,"Pulaski County, VA",0,T,7611,CN5115500000000
2789,LAUCN511570000000003,CN5115700000000,2.988,4.1,,,0,-24108,3.988,,-24108,4098,F,"Rappahannock County, VA",0,T,7612,CN5115700000000
2790,LAUCN511590000000003,CN5115900000000,4.66,4.7,,,0,-24108,5.66,2013M12_3moAve,60,4099,F,"Richmond County, VA",0,T,7613,CN5115900000000
2791,LAUCN511610000000003,CN5116100000000,2.844,4.2,,,0,-24108,3.844,,-24108,4100,F,"Roanoke County, VA",0,T,7614,CN5116100000000
2792,LAUCN511630000000003,CN5116300000000,3.496,5.5,,,0,-24108,4.496,,-24108,4101,F,"Rockbridge County, VA",0,T,7615,CN5116300000000
2793,LAUCN511650000000003,CN5116500000000,2.896,4.4,,,0,-24108,3.896,,-24108,4102,F,"Rockingham County, VA",0,T,7616,CN5116500000000
2794,LAUCN511670000000003,CN5116700000000,5.44,7.1,,,0,-24108,6.44,,-24108,4103,F,"Russell County, VA",0,T,7617,CN5116700000000
2795,LAUCN511690000000003,CN5116900000000,5.0,5.1,2015M04,,0,-24108,6.0,2014M05_3moAve,65,4104,F,"Scott County, VA",0,T,7618,CN5116900000000
2796,LAUCN511710000000003,CN5117100000000,3.892,4.2,,,0,-24108,4.892,2014M10_3moAve,70,4105,F,"Shenandoah County, VA",0,T,7619,CN5117100000000
2797,LAUCN511730000000003,CN5117300000000,5.744,7.1,,,0,-24108,6.744,,-24108,4106,F,"Smyth County, VA",0,T,7620,CN5117300000000
2798,LAUCN511750000000003,CN5117500000000,4.184,4.2,,,0,-24108,5.184,2014M04_3moAve,64,4107,F,"Southampton County, VA",0,T,7621,CN5117500000000
2799,LAUCN511770000000003,CN5117700000000,2.948,4.9,,,0,-24108,3.948,,-24108,4108,F,"Spotsylvania County, VA",0,T,7622,CN5117700000000
2800,LAUCN511790000000003,CN5117900000000,3.004,4.7,,,0,-24108,4.004,,-24108,4109,F,"Stafford County, VA",0,T,7623,CN5117900000000
2801,LAUCN511810000000003,CN5118100000000,3.916,6.0,,,0,-24108,4.916,,-24108,4110,F,"Surry County, VA",0,T,7624,CN5118100000000
2802,LAUCN511830000000003,CN5118300000000,5.12,6.9,,,0,-24108,6.12,,-24108,4111,F,"Sussex County, VA",0,T,7625,CN5118300000000
2803,LAUCN511850000000003,CN5118500000000,4.444,8.2,,,0,-24108,5.444,,-24108,4112,F,"Tazewell County, VA",0,T,7626,CN5118500000000
2804,LAUCN511870000000003,CN5118700000000,3.684,4.8,,,0,-24108,4.684,,-24108,4113,F,"Warren County, VA",0,T,7627,CN5118700000000
2805,LAUCN511910000000003,CN5119100000000,4.716,5.2,2015M04,,0,-24108,5.716,2014M05_3moAve,65,4114,F,"Washington County, VA",0,T,7628,CN5119100000000
2806,LAUCN511930000000003,CN5119300000000,4.608,5.1,,,0,-24108,5.608,2015M06_3moAve,78,4115,F,"Westmoreland County, VA",0,T,7629,CN5119300000000
2807,LAUCN511950000000003,CN5119500000000,4.256,9.1,,,0,-24108,5.256,,-24108,4116,F,"Wise County, VA",0,T,7630,CN5119500000000
2808,LAUCN511970000000003,CN5119700000000,4.884,5.5,,,0,-24108,5.884,2015M06_3moAve,78,4117,F,"Wythe County, VA",0,T,7631,CN5119700000000
2809,LAUCN511990000000003,CN5119900000000,2.876,4.5,,,0,-24108,3.876,,-24108,4118,F,"York County, VA",0,T,7632,CN5119900000000
2810,LAUCN515100000000003,CN5151000000000,2.484,3.4,,,0,-24108,3.484,2014M12_3moAve,72,4119,F,"Alexandria city, VA",0,T,7633,CN5151000000000
2811,LAUCN515200000000003,CN5152000000000,5.432,5.8,2014M12,,0,-24108,6.432,2014M04_3moAve,64,4120,F,"Bristol city, VA",0,T,7634,CN5152000000000
2812,LAUCN515300000000003,CN5153000000000,4.316,5.8,,,0,-24108,5.316,2014M11_3moAve,71,4121,F,"Buena Vista city, VA",0,T,7635,CN5153000000000
2813,LAUCN515400000000003,CN5154000000000,3.468,4.2,,,0,-24108,4.468,2012M12_3moAve,48,4122,F,"Charlottesville city, VA",0,T,7636,CN5154000000000
2814,LAUCN515500000000003,CN5155000000000,3.416,4.9,,,0,-24108,4.416,,-24108,4123,F,"Chesapeake city, VA",0,T,7637,CN5155000000000
2815,LAUCN515700000000003,CN5157000000000,3.816,5.1,,,0,-24108,4.816,,-24108,4124,F,"Colonial Heights city, VA",0,T,7638,CN5157000000000
2816,LAUCN515800000000003,CN5158000000000,6.332,6.5,2014M10,2015M06_3moAve,2015M06_3moAve,78,7.332,2014M10_3moAve,70,4125,F,"Covington city, VA",0,T,7639,CN5158000000000
2817,LAUCN515900000000003,CN5159000000000,8.244,8.4,2014M09,2014M11_3moAve,2014M11_3moAve,71,9.244,2013M11_3moAve,59,4126,F,"Danville city, VA",0,T,7640,CN5159000000000
2818,LAUCN515950000000003,CN5159500000000,6.748,7.7,2014M12,,0,-24108,7.748,2014M11_3moAve,71,4127,F,"Emporia city, VA",0,T,7641,CN5159500000000
2819,LAUCN516000000000003,CN5160000000000,2.856,3.5,,,0,-24108,3.856,2014M11_3moAve,71,4128,F,"Fairfax city, VA",0,T,7642,CN5160000000000
2820,LAUCN516100000000003,CN5161000000000,3.536,3.2,2012M04,2014M11_3moAve,2014M11_3moAve,71,4.536,2010M10_3moAve,22,4129,F,"Falls Church city, VA",0,T,7643,CN5161000000000
2821,LAUCN516200000000003,CN5162000000000,5.392,7.4,,,0,-24108,6.392,,-24108,4130,F,"Franklin city, VA",0,T,7644,CN5162000000000
2822,LAUCN516300000000003,CN5163000000000,5.22,5.6,2014M12,,0,-24108,6.22,2013M05_3moAve,53,4131,F,"Fredericksburg city, VA",0,T,7645,CN5163000000000
2823,LAUCN516400000000003,CN5164000000000,5.86,5.9,2015M04,,0,-24108,6.86,2014M10_3moAve,70,4132,F,"Galax city, VA",0,T,7646,CN5164000000000
2824,LAUCN516500000000003,CN5165000000000,4.124,6.3,,,0,-24108,5.124,,-24108,4133,F,"Hampton city, VA",0,T,7647,CN5165000000000
2825,LAUCN516600000000003,CN5166000000000,3.512,6.1,,,0,-24108,4.512,,-24108,4134,F,"Harrisonburg city, VA",0,T,7648,CN5166000000000
2826,LAUCN516700000000003,CN5167000000000,5.284,8.0,,,0,-24108,6.284,,-24108,4135,F,"Hopewell city, VA",0,T,7649,CN5167000000000
2827,LAUCN516780000000003,CN5167800000000,5.468,8.5,,,0,-24108,6.468,,-24108,4136,F,"Lexington city, VA",0,T,7650,CN5167800000000
2828,LAUCN516800000000003,CN5168000000000,4.24,6.3,,,0,-24108,5.24,,-24108,4137,F,"Lynchburg city, VA",0,T,7651,CN5168000000000
2829,LAUCN516830000000003,CN5168300000000,3.528,4.2,,,0,-24108,4.528,2014M11_3moAve,71,4138,F,"Manassas city, VA",0,T,7652,CN5168300000000
2830,LAUCN516850000000003,CN5168500000000,3.112,4.2,,,0,-24108,4.112,2014M11_3moAve,71,4139,F,"Manassas Park city, VA",0,T,7653,CN5168500000000
2831,LAUCN516900000000003,CN5169000000000,10.004,9.9,2013M12,2014M05_3moAve,2014M05_3moAve,65,11.004,2013M09_3moAve,57,4140,F,"Martinsville city, VA",0,T,7654,CN5169000000000
2832,LAUCN517000000000003,CN5170000000000,4.076,5.6,,,0,-24108,5.076,,-24108,4141,F,"Newport News city, VA",0,T,7655,CN5170000000000
2833,LAUCN517100000000003,CN5171000000000,4.66,6.0,,,0,-24108,5.66,,-24108,4142,F,"Norfolk city, VA",0,T,7656,CN5171000000000
2834,LAUCN517200000000003,CN5172000000000,4.632,8.7,,,0,-24108,5.632,2009M09_3moAve,9,4143,F,"Norton city, VA",0,T,7657,CN5172000000000
2835,LAUCN517300000000003,CN5173000000000,6.752,10.3,,,0,-24108,7.752,,-24108,4144,F,"Petersburg city, VA",0,T,7658,CN5173000000000
2836,LAUCN517350000000003,CN5173500000000,2.644,4.0,,,0,-24108,3.644,,-24108,4145,F,"Poquoson city, VA",0,T,7659,CN5173500000000
2837,LAUCN517400000000003,CN5174000000000,4.652,6.6,,,0,-24108,5.652,,-24108,4146,F,"Portsmouth city, VA",0,T,7660,CN5174000000000
2838,LAUCN517500000000003,CN5175000000000,4.644,6.4,,,0,-24108,5.644,2014M12_3moAve,72,4147,F,"Radford city, VA",0,T,7661,CN5175000000000
2839,LAUCN517600000000003,CN5176000000000,5.048,5.9,,,0,-24108,6.048,2014M10_3moAve,70,4148,F,"Richmond city, VA",0,T,7662,CN5176000000000
2840,LAUCN517700000000003,CN5177000000000,4.14,5.4,,,0,-24108,5.14,2014M12_3moAve,72,4149,F,"Roanoke city, VA",0,T,7663,CN5177000000000
2841,LAUCN517750000000003,CN5177500000000,3.288,4.7,,,0,-24108,4.288,,-24108,4150,F,"Salem city, VA",0,T,7664,CN5177500000000
2842,LAUCN517900000000003,CN5179000000000,3.652,4.7,,,0,-24108,4.652,2014M12_3moAve,72,4151,F,"Staunton city, VA",0,T,7665,CN5179000000000
2843,LAUCN518000000000003,CN5180000000000,3.656,5.2,,,0,-24108,4.656,,-24108,4152,F,"Suffolk city, VA",0,T,7666,CN5180000000000
2844,LAUCN518100000000003,CN5181000000000,3.168,4.5,,,0,-24108,4.168,,-24108,4153,F,"Virginia Beach city, VA",0,T,7667,CN5181000000000
2845,LAUCN518200000000003,CN5182000000000,4.144,5.0,,,0,-24108,5.144,2014M10_3moAve,70,4154,F,"Waynesboro city, VA",0,T,7668,CN5182000000000
2846,LAUCN518300000000003,CN5183000000000,7.016,6.8,2013M04,2014M06_3moAve,2014M06_3moAve,66,8.016,2012M10_3moAve,46,4155,F,"Williamsburg city, VA",0,T,7669,CN5183000000000
2847,LAUCN518400000000003,CN5184000000000,3.836,4.4,,,0,-24108,4.836,2014M10_3moAve,70,4156,F,"Winchester city, VA",0,T,7670,CN5184000000000
2848,LAUCN530010000000003,CN5300100000000,6.664,5.4,2012M10,2013M09_3moAve,2013M09_3moAve,57,7.664,2009M06_3moAve,6,4157,F,"Adams County, WA",0,T,7749,CN5300100000000
2849,LAUCN530030000000003,CN5300300000000,5.884,4.9,2013M09,2013M11_3moAve,2013M11_3moAve,59,6.884,2013M06_3moAve,54,4158,F,"Asotin County, WA",0,T,7750,CN5300300000000
2850,LAUCN530050000000003,CN5300500000000,5.46,6.5,,,0,-24108,6.46,2015M06_3moAve,78,4159,F,"Benton County, WA",0,T,7751,CN5300500000000
2851,LAUCN530070000000003,CN5300700000000,5.78,4.2,2009M07,2013M09_3moAve,2013M09_3moAve,57,6.78,2011M09_3moAve,33,4160,F,"Chelan County, WA",0,T,7752,CN5300700000000
2852,LAUCN530090000000003,CN5300900000000,7.02,7.8,,,0,-24108,8.02,2014M07_3moAve,67,4161,F,"Clallam County, WA",0,T,7753,CN5300900000000
2853,LAUCN530110000000003,CN5301100000000,6.864,6.8,2015M03,2015M05_3moAve,2015M05_3moAve,77,7.864,2013M11_3moAve,59,4162,F,"Clark County, WA",0,T,7754,CN5301100000000
2854,LAUCN530130000000003,CN5301300000000,7.492,5.7,2012M09,2012M10_3moAve,2012M10_3moAve,46,8.492,2010M09_3moAve,21,4163,F,"Columbia County, WA",0,T,7755,CN5301300000000
2855,LAUCN530150000000003,CN5301500000000,7.82,7.8,2014M06,2015M05_3moAve,2015M05_3moAve,77,8.82,2014M05_3moAve,65,4164,F,"Cowlitz County, WA",0,T,7756,CN5301500000000
2856,LAUCN530170000000003,CN5301700000000,5.528,5.0,2014M06,2015M07_3moAve,2015M07_3moAve,79,6.528,2014M07_3moAve,67,4165,F,"Douglas County, WA",0,T,7757,CN5301700000000
2857,LAUCN530190000000003,CN5301900000000,9.14,9.8,,,0,-24108,10.14,2014M10_3moAve,70,4166,F,"Ferry County, WA",0,T,7758,CN5301900000000
2858,LAUCN530210000000003,CN5302100000000,6.78,6.5,2014M06,2015M06_3moAve,2015M06_3moAve,78,7.78,2009M06_3moAve,6,4167,F,"Franklin County, WA",0,T,7759,CN5302100000000
2859,LAUCN530230000000003,CN5302300000000,5.184,5.5,,,0,-24108,6.184,2013M09_3moAve,57,4168,F,"Garfield County, WA",0,T,7760,CN5302300000000
2860,LAUCN530250000000003,CN5302500000000,6.764,5.6,2013M09,2014M06_3moAve,2014M06_3moAve,66,7.764,2012M09_3moAve,45,4169,F,"Grant County, WA",0,T,7761,CN5302500000000
2861,LAUCN530270000000003,CN5302700000000,8.064,8.6,,,0,-24108,9.064,2015M05_3moAve,77,4170,F,"Grays Harbor County, WA",0,T,7762,CN5302700000000
2862,LAUCN530290000000003,CN5302900000000,5.664,6.1,,,0,-24108,6.664,2014M06_3moAve,66,4171,F,"Island County, WA",0,T,7763,CN5302900000000
2863,LAUCN530310000000003,CN5303100000000,5.596,6.8,,,0,-24108,6.596,,-24108,4172,F,"Jefferson County, WA",0,T,7764,CN5303100000000
2864,LAUCN530330000000003,CN5303300000000,3.52,4.0,2015M04,,0,-24108,4.52,2014M05_3moAve,65,4173,F,"King County, WA",0,T,7765,CN5303300000000
2865,LAUCN530350000000003,CN5303500000000,5.116,5.6,,,0,-24108,6.116,2014M08_3moAve,68,4174,F,"Kitsap County, WA",0,T,7766,CN5303500000000
2866,LAUCN530370000000003,CN5303700000000,5.82,6.1,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.82,2013M11_3moAve,59,4175,F,"Kittitas County, WA",0,T,7767,CN5303700000000
2867,LAUCN530390000000003,CN5303900000000,7.788,6.6,2013M09,2014M06_3moAve,2014M06_3moAve,66,8.788,2012M10_3moAve,46,4176,F,"Klickitat County, WA",0,T,7768,CN5303900000000
2868,LAUCN530410000000003,CN5304100000000,8.264,8.4,2015M04,,0,-24108,9.264,2014M05_3moAve,65,4177,F,"Lewis County, WA",0,T,7769,CN5304100000000
