series_id,FIPS_Code,fips_code3,bFIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DateReturned3moMovingAve_VALUES,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,County_Name,_Name,LAT,LON,State,SpotCheck,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Civilian_labor_force_2011,Median_Household_Income_2013,Median_Household_Income_Percent_of_State_Total_2013,Pct_less_than_hs_2009_2013,Pct_HS_Grad_only_2009_2013,Pct_SomeCollege_2009_2013,Pct_college_grad_2009_2013,Net_Mig_2010_2014,MigRate_2010_2014,Total_Business_Establishments_2011,Business_Estab_under_20_emp,Business_Estab_20to99_emp,Business_Estab_100to499_emp,Business_Estab_over500_emp,Stimulus,StimulusPerCapita
LAUCN400890000000003,40089,40089,b40089,6.508,8.1,2015M03,#N/A,#N/A,#N/A,7.508,2014M05_3moAve,65,"McCurtain County, OK","McCurtain, OK",34.117073,-94.766086,OK,#REF!,7,11,14764,31319,68.49575715,19.20221351,40.46114826,26.44685266,13.88978557,-409.00,-1.23,545.00,394.00,58.00,25.00,68.00,121875280,3670
LAUCN400970000000003,40097,40097,b40097,4.276,4.5,2014M12,2014M12_3moAve,2014M12_3moAve,72,5.276,2014M05_3moAve,65,"Mayes County, OK","Mayes, OK",36.303804,-95.235638,OK,#REF!,6,6,18157,41142,89.97900446,15.73222983,38.03054162,30.9005017,15.33672685,-491.00,-1.19,776.00,541.00,76.00,38.00,121.00,26945816,653
LAUCN401130000000003,40113,40113,b40113,4.164,5.3,#N/A,#N/A,#N/A,#N/A,5.164,2014M05_3moAve,65,"Osage County, OK","Osage, OK",36.624299,-96.408112,OK,#REF!,2,2,21277,49999,109.3495757,12.44270611,40.59463424,30.8989794,16.06368025,403.00,0.85,609.00,469.00,47.00,17.00,76.00,27616724,582
LAUCN401230000000003,40123,40123,b40123,3.388,4.4,#N/A,#N/A,#N/A,#N/A,4.388,2014M05_3moAve,65,"Pontotoc County, OK","Pontotoc, OK",34.721716,-96.692123,OK,#REF!,7,8,18135,40479,88.52900009,13.25040562,31.77601198,27.01252236,27.96106003,148.00,0.39,960.00,685.00,81.00,56.00,138.00,49715977,1323
LAUCN401470000000003,40147,40147,b40147,3.268,4.3,#N/A,#N/A,#N/A,#N/A,4.268,2014M05_3moAve,65,"Washington County, OK","Washington, OK",36.70438,-95.906155,OK,#REF!,4,5,24219,46836,102.4319832,10.62995506,33.89049486,30.31569307,25.16385701,836.00,1.64,"1,192.00",807.00,107.00,56.00,222.00,42717937,837
LAUCN410710000000003,41071,41071,b41071,5.708,6,2015M02,2015M03_3moAve,2015M03_3moAve,75,6.708,2014M05_3moAve,65,"Yamhill County, OR","Yamhill, OR",45.247827,-123.316399,OR,#REF!,1,1,51339,57427,114.3326431,11.99129589,31.26379308,34.2284365,22.51647453,"1,141.00",1.15,"2,286.00","1,809.00",189.00,56.00,232.00,69485495,699
LAUCN420010000000003,42001,42001,b42001,3.796,4.7,2014M10,2014M11_3moAve,2014M11_3moAve,71,4.796,2014M05_3moAve,65,"Adams County, PA","Adams, PA",39.869471,-77.21773,PA,#REF!,3,2,54076,57725,110.9989424,13.96578807,42.00544739,23.62842444,20.4003401,-195.00,-0.19,"1,884.00","1,333.00",182.00,97.00,272.00,71596731,705
LAUCN420030000000003,42003,42003,b42003,4.46,5.5,2014M12,2014M12_3moAve,2014M12_3moAve,72,5.46,2014M05_3moAve,65,"Allegheny County, PA","Allegheny, PA",40.469757,-79.980451,PA,#REF!,1,1,642995,51400,98.83665032,7.130467097,31.01644702,25.99347474,35.85961114,"12,588.00",1.03,"33,339.00","20,844.00","3,476.00","1,793.00","7,226.00",1232724992,1007
LAUCN420110000000003,42011,42011,b42011,4.776,5.5,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.776,2014M05_3moAve,65,"Berks County, PA","Berks, PA",40.413957,-75.92686,PA,#REF!,2,2,210203,55634,106.9781752,15.69603984,39.06191808,22.96971644,22.27232563,"-2,363.00",-0.57,"8,177.00","5,574.00",872.00,401.00,"1,330.00",355670536,864
LAUCN420150000000003,42015,42015,b42015,4.988,6.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.988,2014M05_3moAve,65,"Bradford County, PA","Bradford, PA",41.791495,-76.502124,PA,#REF!,6,5,31991,49117,94.44668782,12.7019943,47.82450142,22.39088319,17.08262108,"-1,027.00",-1.64,"1,440.00","1,003.00",127.00,77.00,233.00,44387588,708
LAUCN420190000000003,42019,42019,b42019,4.312,5.3,2014M09,2014M11_3moAve,2014M11_3moAve,71,5.312,2014M05_3moAve,65,"Butler County, PA","Butler, PA",40.913847,-79.918978,PA,#REF!,1,1,96617,58430,112.3545813,7.330374427,36.41500228,25.78812346,30.46649983,"2,263.00",1.23,"4,669.00","3,070.00",457.00,319.00,823.00,118335077,643
LAUCN420370000000003,42037,42037,b42037,5.432,6.2,2014M04,2014M10_3moAve,2014M10_3moAve,70,6.432,2014M05_3moAve,65,"Columbia County, PA","Columbia, PA",41.045517,-76.40426,PA,#REF!,3,2,34767,45564,87.61465244,12.04610688,45.61939041,21.65246708,20.68203563,41.00,0.06,"1,416.00",961.00,114.00,83.00,258.00,35493047,528
LAUCN420390000000003,42039,42039,b42039,5.264,5.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.264,2014M05_3moAve,65,"Crawford County, PA","Crawford, PA",41.687835,-80.107799,PA,#REF!,4,5,41501,43793,84.20921065,13.17601277,45.77762256,22.31257899,18.73378567,"-1,332.00",-1.50,"2,049.00","1,454.00",217.00,125.00,253.00,59971474,676
LAUCN420530000000003,42053,42053,b42053,7.088,7.9,2014M04,2014M10_3moAve,2014M10_3moAve,70,8.088,2014M05_3moAve,65,"Forest County, PA","Forest, PA",41.513304,-79.249705,PA,#REF!,9,9,2030,38087,73.23718873,18.37765062,50.38707506,23.39279704,7.84247728,-21.00,-0.27,111.00,84.00,8.00,6.00,13.00,4046577,527
LAUCN420570000000003,42057,42057,b42057,6.348,6.5,2014M09,2014M09_3moAve,2014M09_3moAve,69,7.348,2014M05_3moAve,65,"Fulton County, PA","Fulton, PA",39.91075,-78.122617,PA,#REF!,8,7,7351,46032,88.51456591,15.08272412,51.87572143,21.24855714,11.79299731,-276.00,-1.86,267.00,208.00,18.00,14.00,27.00,8925126,601
LAUCN420630000000003,42063,42063,b42063,4.948,7.1,2014M09,2014M11_3moAve,2014M11_3moAve,71,5.948,2014M05_3moAve,65,"Indiana County, PA","Indiana, PA",40.651432,-79.087545,PA,#REF!,4,3,44013,44504,85.57638689,12.18210194,44.09250523,21.82811336,21.89727947,"-1,091.00",-1.23,"1,921.00","1,315.00",232.00,94.00,280.00,114613608,1290
LAUCN420710000000003,42071,42071,b42071,3.812,4.7,2014M11,2014M12_3moAve,2014M12_3moAve,72,4.812,2014M05_3moAve,65,"Lancaster County, PA","Lancaster, PA",40.041992,-76.250198,PA,#REF!,2,2,265960,56766,109.154889,16.13934452,38.53412492,21.10936905,24.21716151,"3,521.00",0.68,"12,041.00","8,214.00","1,304.00",709.00,"1,814.00",295912090,569
LAUCN420730000000003,42073,42073,b42073,5.664,6.6,2014M04,2014M10_3moAve,2014M10_3moAve,70,6.664,2014M05_3moAve,65,"Lawrence County, PA","Lawrence, PA",40.992735,-80.334446,PA,#REF!,4,3,43045,43199,83.06701279,11.705602,44.75505899,23.92530666,19.61403235,"-1,650.00",-1.81,"1,989.00","1,416.00",185.00,88.00,300.00,82818366,910
LAUCN420810000000003,42081,42081,b42081,5.384,6.4,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.384,2014M05_3moAve,65,"Lycoming County, PA","Lycoming, PA",41.34362,-77.055225,PA,#REF!,3,2,61063,46663,89.72791078,12.35542983,42.3196315,26.56336054,18.76157813,431.00,0.37,"2,867.00","1,880.00",297.00,176.00,514.00,72787766,627
LAUCN420870000000003,42087,42087,b42087,5.856,6,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.856,2014M05_3moAve,65,"Mifflin County, PA","Mifflin, PA",40.601607,-77.651938,PA,#REF!,4,5,20981,42567,81.85174502,18.5461581,49.30593944,20.67747681,11.47042565,-347.00,-0.74,934.00,636.00,98.00,55.00,145.00,19007266,407
LAUCN420990000000003,42099,42099,b42099,4.62,4.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.62,2014M05_3moAve,65,"Perry County, PA","Perry, PA",40.39778,-77.266328,PA,#REF!,2,2,24723,56544,108.7280069,13.30814045,46.8272713,24.34577232,15.51881593,-916.00,-1.99,781.00,646.00,52.00,32.00,51.00,26988842,587
LAUCN421050000000003,42105,42105,b42105,7.18,6.5,2014M04,2014M06_3moAve,2014M06_3moAve,66,8.18,2014M05_3moAve,65,"Potter County, PA","Potter, PA",41.748587,-77.894436,PA,#REF!,9,9,7832,39781,76.49456783,11.60171757,50.45774933,23.34926679,14.5912663,-187.00,-1.07,384.00,282.00,31.00,21.00,50.00,18602269,1065
LAUCN421210000000003,42121,42121,b42121,5.28,7,2014M09,2014M11_3moAve,2014M11_3moAve,71,6.28,2014M05_3moAve,65,"Venango County, PA","Venango, PA",41.40198,-79.754418,PA,#REF!,4,3,26394,41736,80.25382175,11.24669931,49.66288102,23.7367652,15.35365447,"-1,041.00",-1.89,"1,194.00",787.00,128.00,75.00,204.00,32379037,590
LAUCN421250000000003,42125,42125,b42125,4.888,5.9,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.888,2014M05_3moAve,65,"Washington County, PA","Washington, PA",40.200005,-80.252132,PA,#REF!,1,1,105876,54919,105.6033074,9.609791236,40.2848755,24.48420681,25.62112645,"2,619.00",1.26,"5,035.00","3,375.00",529.00,299.00,832.00,137815198,663
LAUCN421290000000003,42129,42129,b42129,4.916,5.8,2014M09,2014M11_3moAve,2014M11_3moAve,71,5.916,2014M05_3moAve,65,"Westmoreland County, PA","Westmoreland, PA",40.311068,-79.466688,PA,#REF!,1,1,185869,51412,98.85972503,7.941351986,39.7698345,26.98722646,25.30158706,-262.00,-0.07,"8,663.00","6,102.00",876.00,427.00,"1,258.00",270081666,740
LAUCN450430000000003,45043,45043,b45043,6.788,7.6,#N/A,#N/A,#N/A,#N/A,7.788,2014M05_3moAve,65,"Georgetown County, SC","Georgetown, SC",33.417531,-79.296333,SC,#REF!,4,5,25467,41213,93.01060709,15.4824095,32.31242199,29.49470667,22.71046184,864.00,1.44,"1,716.00","1,288.00",145.00,50.00,233.00,51567046,858
LAUCN450510000000003,45051,45051,b45051,6.04,6.4,2014M04,#N/A,#N/A,#N/A,7.04,2014M05_3moAve,65,"Horry County, SC","Horry, SC",33.909269,-78.976675,SC,#REF!,2,2,132082,41808,94.35341909,12.33457858,32.0797298,32.86781639,22.71787524,"27,195.00",10.10,"8,048.00","5,517.00",660.00,396.00,"1,475.00",189866585,702
LAUCN470350000000003,47035,47035,b47035,6.628,7.5,#N/A,#N/A,#N/A,#N/A,7.628,2014M05_3moAve,65,"Cumberland County, TN","Cumberland, TN",35.952398,-84.994761,TN,#REF!,4,5,23866,36163,81.69106352,19.08360776,38.21459878,25.2623848,17.43940866,"2,551.00",4.55,"1,045.00",753.00,70.00,58.00,164.00,54228548,966
LAUCN470790000000003,47079,47079,b47079,7.412,7,2014M04,2015M04_3moAve,2015M04_3moAve,76,8.412,2014M05_3moAve,65,"Henry County, TN","Henry, TN",36.325295,-88.300288,TN,#REF!,7,8,14470,37327,84.32050239,17.67667998,43.75325577,22.59072756,15.97933669,427.00,1.32,700.00,493.00,82.00,32.00,93.00,47669147,1474
LAUCN470870000000003,47087,47087,b47087,7.66,8.8,#N/A,#N/A,#N/A,#N/A,8.66,2014M05_3moAve,65,"Jackson County, TN","Jackson, TN",36.354241,-85.674094,TN,#REF!,8,3,4755,33158,74.90286437,25.32204198,45.30057252,19.51335878,9.864026718,74.00,0.64,82.00,63.00,4.00,7.00,8.00,44746478,3840
LAUCN471030000000003,47103,47103,b47103,4.212,5.2,#N/A,#N/A,#N/A,#N/A,5.212,2014M05_3moAve,65,"Lincoln County, TN","Lincoln, TN",35.142916,-86.593298,TN,#REF!,6,6,15791,41453,93.64100479,19.64021256,39.97734994,24.90635073,15.47608677,431.00,1.29,572.00,415.00,49.00,23.00,85.00,34131767,1021
LAUCN471150000000003,47115,47115,b47115,6.728,7.5,2015M04,2015M05_3moAve,2015M05_3moAve,77,7.728,2014M05_3moAve,65,"Marion County, TN","Marion, TN",35.133422,-85.618399,TN,#REF!,2,2,12529,42128,95.16580826,23.86186035,35.8104361,24.88530376,15.4423998,350.00,1.24,429.00,296.00,31.00,31.00,71.00,14370794,508
LAUCN471210000000003,47121,47121,b47121,7.492,8.5,2015M04,2015M05_3moAve,2015M05_3moAve,77,8.492,2014M05_3moAve,65,"Meigs County, TN","Meigs, TN",35.503397,-84.823888,TN,#REF!,8,7,4989,37874,85.55615795,25.93158575,39.08545903,26.75443752,8.228517691,105.00,0.89,105.00,74.00,6.00,14.00,11.00,5162491,439
LAUCN471530000000003,47153,47153,b47153,6.156,7.4,2015M04,#N/A,#N/A,#N/A,7.156,2014M05_3moAve,65,"Sequatchie County, TN","Sequatchie, TN",35.372358,-85.410322,TN,#REF!,2,2,6099,46460,104.9516581,19.48707593,42.12439418,24.91922456,13.46930533,646.00,4.58,178.00,130.00,15.00,9.00,24.00,12215245,867
LAUCN480590000000003,48059,48059,b48059,3.472,4.4,#N/A,#N/A,#N/A,#N/A,4.472,2014M05_3moAve,65,"Callahan County, TX","Callahan, TX",32.29315,-99.372249,TX,#REF!,3,2,6008,42138,81.48277062,13.91747109,34.89975602,36.44849899,14.73427389,139.00,1.03,219.00,163.00,22.00,6.00,28.00,12276323,907
LAUCN480770000000003,48077,48077,b48077,3.668,4.7,2014M12,#N/A,#N/A,#N/A,4.668,2014M05_3moAve,65,"Clay County, TX","Clay, TX",33.785904,-98.212917,TX,#REF!,3,2,5507,50336,97.33534439,11.48128484,37.84178391,32.4794266,18.19750465,-280.00,-2.60,119.00,93.00,13.00,2.00,11.00,4317038,402
LAUCN480930000000003,48093,48093,b48093,3.752,4.3,#N/A,#N/A,#N/A,#N/A,4.752,2014M05_3moAve,65,"Comanche County, TX","Comanche, TX",31.951645,-98.549617,TX,#REF!,7,9,5937,35434,68.51916309,24.04527663,31.96868719,25.10314186,18.88289432,-421.00,-3.01,264.00,188.00,30.00,10.00,36.00,14053211,1005
LAUCN482130000000003,48213,48213,b48213,4.792,5.1,2014M12,2015M02_3moAve,2015M02_3moAve,74,5.792,2014M05_3moAve,65,"Henderson County, TX","Henderson, TX",32.211633,-95.853418,TX,#REF!,4,3,35015,39069,75.54820745,19.30107625,34.15412259,32.13729121,14.40750995,"1,164.00",1.48,"1,246.00",898.00,112.00,62.00,174.00,33418379,425
LAUCN482310000000003,48231,48231,b48231,4.904,4.7,2014M12,2015M03_3moAve,2015M03_3moAve,75,5.904,2014M05_3moAve,65,"Hunt County, TX","Hunt, TX",33.123292,-96.084202,TX,#REF!,1,1,38395,44361,85.78141316,18.15384071,34.38157732,30.84773342,16.61684855,"1,452.00",1.69,"1,371.00",971.00,107.00,58.00,235.00,61291783,710
LAUCN482750000000003,48275,48275,b48275,3.704,3.9,2014M10,2014M12_3moAve,2014M12_3moAve,72,4.704,2014M05_3moAve,65,"Knox County, TX","Knox, TX",33.616657,-99.747112,TX,#REF!,9,12,1905,34419,66.55644506,21.41212586,39.06369916,27.05295472,12.47122026,149.00,4.01,104.00,73.00,6.00,6.00,19.00,2868381,769
LAUCN484010000000003,48401,48401,b48401,4.176,5,2014M12,2014M12_3moAve,2014M12_3moAve,72,5.176,2014M05_3moAve,65,"Rusk County, TX","Rusk, TX",32.109423,-94.756382,TX,#REF!,3,2,24267,44349,85.75820861,20.2330887,33.57246915,32.36304665,13.83139551,-14.00,-0.03,812.00,570.00,84.00,52.00,106.00,17625036,330
LAUCN484090000000003,48409,48409,b48409,5.056,6.3,#N/A,#N/A,#N/A,#N/A,6.056,2014M05_3moAve,65,"San Patricio County, TX","San Patricio, TX",28.011794,-97.517157,TX,#REF!,2,2,30209,46781,90.46099702,23.02849086,29.44136523,32.8033839,14.72676002,708.00,1.09,"1,012.00",639.00,98.00,53.00,222.00,47400340,734
LAUCN484230000000003,48423,48423,b48423,4.468,4.8,2014M12,2014M12_3moAve,2014M12_3moAve,72,5.468,2014M05_3moAve,65,"Smith County, TX","Smith, TX",32.375106,-95.268743,TX,#REF!,3,2,102054,47711,92.2593495,14.76864521,26.45403516,34.26248977,24.51482987,"4,534.00",2.16,"5,504.00","3,677.00",558.00,282.00,987.00,161806620,769
LAUCN484550000000003,48455,48455,b48455,5.056,6.2,#N/A,#N/A,#N/A,#N/A,6.056,2014M05_3moAve,65,"Trinity County, TX","Trinity, TX",31.096675,-95.151687,TX,#REF!,7,8,5712,33447,64.67687667,18.69427668,45.56610104,25.88438309,9.855239191,-127.00,-0.87,192.00,146.00,17.00,7.00,22.00,3914642,268
LAUCN484950000000003,48495,48495,b48495,3.412,5.5,2014M12,#N/A,#N/A,#N/A,4.412,2014M05_3moAve,65,"Winkler County, TX","Winkler, TX",31.831415,-103.055986,TX,#REF!,6,6,3045,54294,104.9889778,29.85108303,29.7833935,30.77617329,9.589350181,406.00,5.71,174.00,113.00,15.00,6.00,40.00,4000017,564
LAUCN490010000000003,49001,49001,b49001,2.98,4,#N/A,#N/A,#N/A,#N/A,3.98,2014M05_3moAve,65,"Beaver County, UT","Beaver, UT",38.357535,-113.238948,UT,#REF!,7,9,3046,46138,77.26366909,9.093277749,37.67587285,36.21677957,17.01406983,-478.00,-7.21,161.00,129.00,18.00,3.00,11.00,13365994,2012
LAUCN490210000000003,49021,49021,b49021,3.616,4.9,#N/A,#N/A,#N/A,#N/A,4.616,2014M05_3moAve,65,"Iron County, UT","Iron, UT",37.909304,-113.30674,UT,#REF!,4,5,19884,43439,72.7438667,9.410186578,25.08434616,39.09597171,26.40949555,"-1,326.00",-2.87,"1,182.00",929.00,87.00,35.00,131.00,84599403,1827
LAUCN510170000000003,51017,51017,b51017,3.616,3.8,#N/A,#N/A,#N/A,#N/A,4.616,2014M05_3moAve,65,"Bath County, VA","Bath, VA",38.068368,-79.731203,VA,#REF!,8,7,2575,42951,68.45326321,9.962242231,40.48794656,29.39297125,20.15683997,-73.00,-1.54,128.00,103.00,12.00,1.00,12.00,1294596,275
LAUCN511690000000003,51169,51169,b51169,5,5.1,2015M04,#N/A,#N/A,#N/A,6,2014M05_3moAve,65,"Scott County, VA","Scott, VA",36.712776,-82.613624,VA,#REF!,2,2,10171,38336,61.09809547,25.14241633,38.58889153,25.33823878,10.93045336,-401.00,-1.73,299.00,197.00,20.00,22.00,60.00,42479124,1835
LAUCN511910000000003,51191,51191,b51191,4.716,5.2,2015M04,#N/A,#N/A,#N/A,5.716,2014M05_3moAve,65,"Washington County, VA","Washington, VA",36.747831,-81.950316,VA,#REF!,2,2,27926,42242,67.32329269,16.8240105,32.87055735,28.04927302,22.25615913,238.00,0.43,"1,174.00",835.00,81.00,67.00,191.00,113544727,2069
LAUCN530150000000003,53015,53015,b53015,7.82,7.8,2014M06,2015M05_3moAve,2015M05_3moAve,77,8.82,2014M05_3moAve,65,"Cowlitz County, WA","Cowlitz, WA",46.185923,-122.658682,WA,#REF!,3,2,44722,48447,82.91317965,12.56441259,30.6416789,41.3550393,15.43886922,-848.00,-0.83,"2,149.00","1,553.00",210.00,109.00,277.00,122199716,1192
LAUCN530330000000003,53033,53033,b53033,3.52,4,2015M04,#N/A,#N/A,#N/A,4.52,2014M05_3moAve,65,"King County, WA","King, WA",47.490599,-121.833996,WA,#REF!,1,1,1108807,71779,122.8440383,7.929144618,17.00638193,28.5088969,46.55557655,"95,774.00",4.96,"62,569.00","44,477.00","5,442.00","2,917.00","9,733.00",2358370174,1217
LAUCN530410000000003,53041,53041,b53041,8.264,8.4,2015M04,#N/A,#N/A,#N/A,9.264,2014M05_3moAve,65,"Lewis County, WA","Lewis, WA",46.580071,-122.377444,WA,#REF!,4,3,32505,41325,70.72444422,14.09283513,32.548151,39.38366718,13.97534669,-656.00,-0.87,"1,798.00","1,364.00",134.00,92.00,208.00,73934301,979
LAUCN551050000000003,55105,55105,b55105,5.928,5.1,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.928,2014M05_3moAve,65,"Rock County, WI","Rock, WI",42.66988,-89.075284,WI,#REF!,3,2,81202,49157,95.49869837,12.34925409,36.87027678,31.35047781,19.42999131,"-1,302.00",-0.81,"3,236.00","2,200.00",279.00,204.00,553.00,118515683,739
LAUCN050050000000003,05005,5005,b05005,5.716,6.3,#N/A,#N/A,#N/A,#N/A,6.716,2014M06_3moAve,66,"Baxter County, AR","Baxter, AR",36.28071,-92.330438,AR,#REF!,7,8,16581,36082,88.86097771,12.44577698,36.71217147,34.29765246,16.54439908,734.00,1.77,"1,072.00",838.00,83.00,47.00,104.00,26889426,648
LAUCN051290000000003,05129,5129,b05129,5.14,6.5,#N/A,#N/A,#N/A,#N/A,6.14,2014M06_3moAve,66,"Searcy County, AR","Searcy, AR",35.896387,-92.695888,AR,#REF!,9,10,3333,27299,67.23063662,25.86177905,36.40491004,25.76088784,11.97242307,-117.00,-1.43,117.00,86.00,9.00,7.00,15.00,6072742,742
LAUCN060070000000003,06007,6007,b06007,7.516,7.5,2014M09,2015M04_3moAve,2015M04_3moAve,76,8.516,2014M06_3moAve,66,"Butte County, CA","Butte, CA",39.665959,-121.601919,CA,#REF!,3,2,100380,42395,70.44113982,12.30241913,23.01569316,40.24559515,24.43629256,"3,513.00",1.60,"4,606.00","3,361.00",426.00,217.00,602.00,160472778,729
LAUCN060170000000003,06017,6017,b06017,6.052,5.7,2015M03,2015M04_3moAve,2015M04_3moAve,76,7.052,2014M06_3moAve,66,"El Dorado County, CA","El Dorado, CA",38.785532,-120.534398,CA,#REF!,1,1,89744,63002,104.6805682,6.797744846,21.93341627,39.26912235,31.99971653,"1,284.00",0.71,"4,182.00","3,355.00",283.00,140.00,404.00,101264789,559
LAUCN060270000000003,06027,6027,b06027,5.736,5.8,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.736,2014M06_3moAve,66,"Inyo County, CA","Inyo, CA",36.561977,-117.403927,CA,#REF!,7,11,9716,45784,76.07211099,11.87556087,31.76787317,34.95363446,21.4029315,-254.00,-1.37,531.00,411.00,52.00,23.00,45.00,47609107,2572
LAUCN060490000000003,06049,6049,b06049,8.896,8.1,2014M09,2014M09_3moAve,2014M09_3moAve,69,9.896,2014M06_3moAve,66,"Modoc County, CA","Modoc, CA",41.592918,-120.71837,CA,#REF!,6,6,3631,37055,61.56849713,15.16086382,27.04568826,39.06272954,18.73071838,-585.00,-6.04,154.00,114.00,18.00,7.00,15.00,15956835,1648
LAUCN060570000000003,06057,6057,b06057,5.664,5.6,2015M03,2015M04_3moAve,2015M04_3moAve,76,6.664,2014M06_3moAve,66,"Nevada County, CA","Nevada, CA",39.297508,-120.771343,CA,#REF!,4,3,48980,55246,91.79363629,5.698223399,21.16911825,40.78950959,32.34314876,830.00,0.84,"2,978.00","2,492.00",201.00,87.00,198.00,61761881,625
LAUCN060670000000003,06067,6067,b06067,6.3,6.2,2015M03,2015M04_3moAve,2015M04_3moAve,76,7.3,2014M06_3moAve,66,"Sacramento County, CA","Sacramento, CA",38.450011,-121.340441,CA,#REF!,1,1,679830,52980,88.02857855,14.14183667,21.9414446,35.8997244,28.01699433,"23,552.00",1.66,"27,029.00","18,039.00","2,375.00","1,405.00","5,210.00",28069723175,19740
LAUCN060690000000003,06069,6069,b06069,8.392,7,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.392,2014M06_3moAve,66,"San Benito County, CA","San Benito, CA",36.610702,-121.085296,CA,#REF!,1,1,28238,66780,110.9578799,23.10709072,23.19869464,35.49365929,18.20055535,"1,112.00",2.01,894.00,709.00,77.00,30.00,78.00,40394907,727
LAUCN060730000000003,06073,6073,b06073,5.256,5.4,2015M03,2015M04_3moAve,2015M04_3moAve,76,6.256,2014M06_3moAve,66,"San Diego County, CA","San Diego, CA",33.023604,-116.776117,CA,#REF!,1,1,1525994,61365,101.9606214,14.52184693,19.08810651,31.82807237,34.56197419,"65,485.00",2.12,"75,837.00","54,954.00","6,283.00","3,299.00","11,301.00",3042567144,980
LAUCN060890000000003,06089,6089,b06089,8.736,7.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.736,2014M06_3moAve,66,"Shasta County, CA","Shasta, CA",40.760514,-122.043556,CA,#REF!,3,2,76823,41236,68.51541082,11.63601982,26.28781951,43.30741393,18.76874674,"2,201.00",1.24,"4,205.00","3,083.00",335.00,209.00,578.00,210671542,1188
LAUCN060930000000003,06093,6093,b06093,9.344,8.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,10.344,2014M06_3moAve,66,"Siskiyou County, CA","Siskiyou, CA",41.587986,-122.533287,CA,#REF!,6,6,19412,37108,61.65655894,11.03607108,26.27369207,38.8316579,23.85857894,-970.00,-2.16,"1,104.00",870.00,84.00,50.00,100.00,72884049,1622
LAUCN061130000000003,06113,6113,b06113,6.536,6.3,2015M04,2015M05_3moAve,2015M05_3moAve,77,7.536,2014M06_3moAve,66,"Yolo County, CA","Yolo, CA",38.679595,-121.902441,CA,#REF!,1,1,101168,55011,91.40317355,15.74807836,18.47493368,27.9198694,37.85711856,"1,345.00",0.67,"3,807.00","2,552.00",367.00,208.00,680.00,301600129,1499
LAUCN061150000000003,06115,6115,b06115,10.548,9.1,2014M08,2014M09_3moAve,2014M09_3moAve,69,11.548,2014M06_3moAve,66,"Yuba County, CA","Yuba, CA",39.266247,-121.340781,CA,#REF!,3,2,28872,41824,69.49239844,20.993274,25.28251466,40.05027515,13.67393618,"-1,169.00",-1.62,797.00,565.00,69.00,51.00,112.00,197574529,2729
LAUCN080470000000003,08047,8047,b08047,3.832,3.1,2014M08,2014M09_3moAve,2014M09_3moAve,69,4.832,2014M06_3moAve,66,"Gilpin County, CO","Gilpin, CO",39.861156,-105.528878,CO,#REF!,1,1,3265,64962,110.2134302,5.612244898,22.00834879,43.27458256,29.10482375,309.00,5.68,110.00,83.00,10.00,5.00,12.00,2822848,515
LAUCN080930000000003,08093,8093,b08093,4.16,3.5,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.16,2014M06_3moAve,66,"Park County, CO","Park, CO",39.118914,-105.717648,CO,#REF!,1,1,9402,57510,97.57049303,4.436528497,24.85427461,38.68199482,32.02720207,61.00,0.38,437.00,412.00,6.00,8.00,11.00,5269639,324
