series_id,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1
LAUCN510630000000003,3.928,4.1,2014M10,#N/A,0,-24108,4.928,2013M12_3moAve,60
LAUCN510650000000003,2.82,4,#N/A,#N/A,0,-24108,3.82,2014M12_3moAve,72
LAUCN510670000000003,4.012,4.9,#N/A,#N/A,0,-24108,5.012,2014M11_3moAve,71
LAUCN510690000000003,3.548,4,#N/A,#N/A,0,-24108,4.548,2014M10_3moAve,70
LAUCN510710000000003,4.92,5.6,#N/A,#N/A,0,-24108,5.92,2014M10_3moAve,70
LAUCN510730000000003,2.96,4.1,#N/A,#N/A,0,-24108,3.96,,-24108
LAUCN510750000000003,2.828,4.5,#N/A,#N/A,0,-24108,3.828,,-24108
LAUCN510770000000003,5.76,5.9,#N/A,#N/A,0,-24108,6.76,2014M11_3moAve,71
LAUCN510790000000003,2.688,3.9,#N/A,#N/A,0,-24108,3.688,,-24108
LAUCN510810000000003,4.98,5.9,#N/A,#N/A,0,-24108,5.98,2014M12_3moAve,72
LAUCN510830000000003,6.604,7.1,2014M10,2014M12_3moAve,2014M12_3moAve,72,7.604,2014M10_3moAve,70
LAUCN510850000000003,2.936,4.2,#N/A,#N/A,0,-24108,3.936,,-24108
LAUCN510870000000003,3.18,4.7,#N/A,#N/A,0,-24108,4.18,,-24108
LAUCN510890000000003,6.708,7.3,2014M10,#N/A,0,-24108,7.708,2014M06_3moAve,66
LAUCN510910000000003,4.184,2.9,2013M04,2013M05_3moAve,2013M05_3moAve,53,5.184,2012M05_3moAve,41
LAUCN510930000000003,3.256,4.9,#N/A,#N/A,0,-24108,4.256,,-24108
LAUCN510950000000003,2.796,4.6,#N/A,#N/A,0,-24108,3.796,,-24108
LAUCN510970000000003,4.008,5.1,#N/A,#N/A,0,-24108,5.008,,-24108
LAUCN510990000000003,4.26,4.8,#N/A,#N/A,0,-24108,5.26,2014M06_3moAve,66
LAUCN511010000000003,3.204,4.5,#N/A,#N/A,0,-24108,4.204,,-24108
LAUCN511030000000003,5.024,5.7,#N/A,#N/A,0,-24108,6.024,2014M11_3moAve,71
LAUCN511050000000003,4.72,7.4,#N/A,#N/A,0,-24108,5.72,,-24108
LAUCN511070000000003,2.428,3.7,#N/A,#N/A,0,-24108,3.428,,-24108
LAUCN511090000000003,3.528,4.8,#N/A,#N/A,0,-24108,4.528,2014M12_3moAve,72
LAUCN511110000000003,5.216,6,2014M04,#N/A,0,-24108,6.216,2014M01_3moAve,61
LAUCN511130000000003,3.18,3.7,#N/A,#N/A,0,-24108,4.18,2013M11_3moAve,59
LAUCN511150000000003,3.04,4.3,#N/A,#N/A,0,-24108,4.04,,-24108
LAUCN511170000000003,5.764,6.7,#N/A,#N/A,0,-24108,6.764,2015M05_3moAve,77
LAUCN511190000000003,3.408,4.1,#N/A,#N/A,0,-24108,4.408,2015M07_3moAve,79
LAUCN511210000000003,3.616,4.9,#N/A,#N/A,0,-24108,4.616,2014M11_3moAve,71
LAUCN511250000000003,3.108,4.3,#N/A,#N/A,0,-24108,4.108,2014M12_3moAve,72
LAUCN511270000000003,3.136,4.1,#N/A,#N/A,0,-24108,4.136,2014M11_3moAve,71
LAUCN511310000000003,4.728,5.4,#N/A,#N/A,0,-24108,5.728,,-24108
LAUCN511330000000003,5.012,5.3,#N/A,#N/A,0,-24108,6.012,2013M11_3moAve,59
LAUCN511350000000003,4.64,5.1,#N/A,#N/A,0,-24108,5.64,2014M04_3moAve,64
LAUCN511370000000003,3.856,4.6,#N/A,#N/A,0,-24108,4.856,2014M11_3moAve,71
LAUCN511390000000003,5.92,6.5,#N/A,#N/A,0,-24108,6.92,2014M10_3moAve,70
LAUCN511410000000003,5.204,5.9,#N/A,#N/A,0,-24108,6.204,2014M10_3moAve,70
LAUCN511430000000003,6.144,5.8,2013M12,2014M10_3moAve,2014M10_3moAve,70,7.144,2012M11_3moAve,47
LAUCN511450000000003,2.836,4.2,#N/A,#N/A,0,-24108,3.836,,-24108
LAUCN511470000000003,5.028,7.4,#N/A,#N/A,0,-24108,6.028,,-24108
LAUCN511490000000003,3.716,5.9,#N/A,#N/A,0,-24108,4.716,,-24108
LAUCN511530000000003,2.868,4.3,#N/A,#N/A,0,-24108,3.868,,-24108
LAUCN511550000000003,5.928,5.5,2013M11,2014M05_3moAve,2014M05_3moAve,65,6.928,2012M11_3moAve,47
LAUCN511570000000003,2.988,4.1,#N/A,#N/A,0,-24108,3.988,,-24108
LAUCN511590000000003,4.66,4.7,#N/A,#N/A,0,-24108,5.66,2013M12_3moAve,60
LAUCN511610000000003,2.844,4.2,#N/A,#N/A,0,-24108,3.844,,-24108
LAUCN511630000000003,3.496,5.5,#N/A,#N/A,0,-24108,4.496,,-24108
LAUCN511650000000003,2.896,4.4,#N/A,#N/A,0,-24108,3.896,,-24108
LAUCN511670000000003,5.44,7.1,#N/A,#N/A,0,-24108,6.44,,-24108
LAUCN511690000000003,5,5.1,2015M04,#N/A,0,-24108,6,2014M05_3moAve,65
LAUCN511710000000003,3.892,4.2,#N/A,#N/A,0,-24108,4.892,2014M10_3moAve,70
LAUCN511730000000003,5.744,7.1,#N/A,#N/A,0,-24108,6.744,,-24108
LAUCN511750000000003,4.184,4.2,#N/A,#N/A,0,-24108,5.184,2014M04_3moAve,64
LAUCN511770000000003,2.948,4.9,#N/A,#N/A,0,-24108,3.948,,-24108
LAUCN511790000000003,3.004,4.7,#N/A,#N/A,0,-24108,4.004,,-24108
LAUCN511810000000003,3.916,6,#N/A,#N/A,0,-24108,4.916,,-24108
LAUCN511830000000003,5.12,6.9,#N/A,#N/A,0,-24108,6.12,,-24108
LAUCN511850000000003,4.444,8.2,#N/A,#N/A,0,-24108,5.444,,-24108
LAUCN511870000000003,3.684,4.8,#N/A,#N/A,0,-24108,4.684,,-24108
LAUCN511910000000003,4.716,5.2,2015M04,#N/A,0,-24108,5.716,2014M05_3moAve,65
LAUCN511930000000003,4.608,5.1,#N/A,#N/A,0,-24108,5.608,2015M06_3moAve,78
LAUCN511950000000003,4.256,9.1,#N/A,#N/A,0,-24108,5.256,,-24108
LAUCN511970000000003,4.884,5.5,#N/A,#N/A,0,-24108,5.884,2015M06_3moAve,78
LAUCN511990000000003,2.876,4.5,#N/A,#N/A,0,-24108,3.876,,-24108
LAUCN515100000000003,2.484,3.4,#N/A,#N/A,0,-24108,3.484,2014M12_3moAve,72
LAUCN515200000000003,5.432,5.8,2014M12,#N/A,0,-24108,6.432,2014M04_3moAve,64
LAUCN515300000000003,4.316,5.8,#N/A,#N/A,0,-24108,5.316,2014M11_3moAve,71
LAUCN515400000000003,3.468,4.2,#N/A,#N/A,0,-24108,4.468,2012M12_3moAve,48
LAUCN515500000000003,3.416,4.9,#N/A,#N/A,0,-24108,4.416,,-24108
LAUCN515700000000003,3.816,5.1,#N/A,#N/A,0,-24108,4.816,,-24108
LAUCN515800000000003,6.332,6.5,2014M10,2015M06_3moAve,2015M06_3moAve,78,7.332,2014M10_3moAve,70
LAUCN515900000000003,8.244,8.4,2014M09,2014M11_3moAve,2014M11_3moAve,71,9.244,2013M11_3moAve,59
LAUCN515950000000003,6.748,7.7,2014M12,#N/A,0,-24108,7.748,2014M11_3moAve,71
LAUCN516000000000003,2.856,3.5,#N/A,#N/A,0,-24108,3.856,2014M11_3moAve,71
LAUCN516100000000003,3.536,3.2,2012M04,2014M11_3moAve,2014M11_3moAve,71,4.536,2010M10_3moAve,22
LAUCN516200000000003,5.392,7.4,#N/A,#N/A,0,-24108,6.392,,-24108
LAUCN516300000000003,5.22,5.6,2014M12,#N/A,0,-24108,6.22,2013M05_3moAve,53
LAUCN516400000000003,5.86,5.9,2015M04,#N/A,0,-24108,6.86,2014M10_3moAve,70
LAUCN516500000000003,4.124,6.3,#N/A,#N/A,0,-24108,5.124,,-24108
LAUCN516600000000003,3.512,6.1,#N/A,#N/A,0,-24108,4.512,,-24108
LAUCN516700000000003,5.284,8,#N/A,#N/A,0,-24108,6.284,,-24108
LAUCN516780000000003,5.468,8.5,#N/A,#N/A,0,-24108,6.468,,-24108
LAUCN516800000000003,4.24,6.3,#N/A,#N/A,0,-24108,5.24,,-24108
LAUCN516830000000003,3.528,4.2,#N/A,#N/A,0,-24108,4.528,2014M11_3moAve,71
LAUCN516850000000003,3.112,4.2,#N/A,#N/A,0,-24108,4.112,2014M11_3moAve,71
LAUCN516900000000003,10.004,9.9,2013M12,2014M05_3moAve,2014M05_3moAve,65,11.004,2013M09_3moAve,57
LAUCN517000000000003,4.076,5.6,#N/A,#N/A,0,-24108,5.076,,-24108
LAUCN517100000000003,4.66,6,#N/A,#N/A,0,-24108,5.66,,-24108
LAUCN517200000000003,4.632,8.7,#N/A,#N/A,0,-24108,5.632,2009M09_3moAve,9
LAUCN517300000000003,6.752,10.3,#N/A,#N/A,0,-24108,7.752,,-24108
LAUCN517350000000003,2.644,4,#N/A,#N/A,0,-24108,3.644,,-24108
LAUCN517400000000003,4.652,6.6,#N/A,#N/A,0,-24108,5.652,,-24108
LAUCN517500000000003,4.644,6.4,#N/A,#N/A,0,-24108,5.644,2014M12_3moAve,72
LAUCN517600000000003,5.048,5.9,#N/A,#N/A,0,-24108,6.048,2014M10_3moAve,70
LAUCN517700000000003,4.14,5.4,#N/A,#N/A,0,-24108,5.14,2014M12_3moAve,72
LAUCN517750000000003,3.288,4.7,#N/A,#N/A,0,-24108,4.288,,-24108
LAUCN517900000000003,3.652,4.7,#N/A,#N/A,0,-24108,4.652,2014M12_3moAve,72
LAUCN518000000000003,3.656,5.2,#N/A,#N/A,0,-24108,4.656,,-24108
LAUCN518100000000003,3.168,4.5,#N/A,#N/A,0,-24108,4.168,,-24108
LAUCN518200000000003,4.144,5,#N/A,#N/A,0,-24108,5.144,2014M10_3moAve,70
LAUCN518300000000003,7.016,6.8,2013M04,2014M06_3moAve,2014M06_3moAve,66,8.016,2012M10_3moAve,46
LAUCN518400000000003,3.836,4.4,#N/A,#N/A,0,-24108,4.836,2014M10_3moAve,70
LAUCN530010000000003,6.664,5.4,2012M10,2013M09_3moAve,2013M09_3moAve,57,7.664,2009M06_3moAve,6
LAUCN530030000000003,5.884,4.9,2013M09,2013M11_3moAve,2013M11_3moAve,59,6.884,2013M06_3moAve,54
LAUCN530050000000003,5.46,6.5,#N/A,#N/A,0,-24108,6.46,2015M06_3moAve,78
LAUCN530070000000003,5.78,4.2,2009M07,2013M09_3moAve,2013M09_3moAve,57,6.78,2011M09_3moAve,33
LAUCN530090000000003,7.02,7.8,#N/A,#N/A,0,-24108,8.02,2014M07_3moAve,67
LAUCN530110000000003,6.864,6.8,2015M03,2015M05_3moAve,2015M05_3moAve,77,7.864,2013M11_3moAve,59
LAUCN530130000000003,7.492,5.7,2012M09,2012M10_3moAve,2012M10_3moAve,46,8.492,2010M09_3moAve,21
LAUCN530150000000003,7.82,7.8,2014M06,2015M05_3moAve,2015M05_3moAve,77,8.82,2014M05_3moAve,65
LAUCN530170000000003,5.528,5,2014M06,2015M07_3moAve,2015M07_3moAve,79,6.528,2014M07_3moAve,67
LAUCN530190000000003,9.14,9.8,#N/A,#N/A,0,-24108,10.14,2014M10_3moAve,70
LAUCN530210000000003,6.78,6.5,2014M06,2015M06_3moAve,2015M06_3moAve,78,7.78,2009M06_3moAve,6
LAUCN530230000000003,5.184,5.5,#N/A,#N/A,0,-24108,6.184,2013M09_3moAve,57
LAUCN530250000000003,6.764,5.6,2013M09,2014M06_3moAve,2014M06_3moAve,66,7.764,2012M09_3moAve,45
LAUCN530270000000003,8.064,8.6,#N/A,#N/A,0,-24108,9.064,2015M05_3moAve,77
LAUCN530290000000003,5.664,6.1,#N/A,#N/A,0,-24108,6.664,2014M06_3moAve,66
LAUCN530310000000003,5.596,6.8,#N/A,#N/A,0,-24108,6.596,,-24108
LAUCN530330000000003,3.52,4,2015M04,#N/A,0,-24108,4.52,2014M05_3moAve,65
LAUCN530350000000003,5.116,5.6,#N/A,#N/A,0,-24108,6.116,2014M08_3moAve,68
LAUCN530370000000003,5.82,6.1,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.82,2013M11_3moAve,59
LAUCN530390000000003,7.788,6.6,2013M09,2014M06_3moAve,2014M06_3moAve,66,8.788,2012M10_3moAve,46
LAUCN530410000000003,8.264,8.4,2015M04,#N/A,0,-24108,9.264,2014M05_3moAve,65
LAUCN530430000000003,5.856,5.5,2013M08,2014M06_3moAve,2014M06_3moAve,66,6.856,2012M08_3moAve,44
LAUCN530450000000003,6.996,7.9,#N/A,#N/A,0,-24108,7.996,2015M05_3moAve,77
LAUCN530470000000003,7.14,4.5,2009M07,2012M09_3moAve,2012M09_3moAve,45,8.14,2009M07_3moAve,7
LAUCN530490000000003,7.832,7.7,2015M07,#N/A,0,-24108,8.832,2014M08_3moAve,68
LAUCN530510000000003,8.468,8.9,#N/A,#N/A,0,-24108,9.468,2014M07_3moAve,67
LAUCN530530000000003,5.668,6.4,#N/A,#N/A,0,-24108,6.668,2015M05_3moAve,77
LAUCN530550000000003,3.948,3.9,2015M07,#N/A,0,-24108,4.948,2012M09_3moAve,45
LAUCN530570000000003,5.668,6.6,#N/A,#N/A,0,-24108,6.668,2015M05_3moAve,77
LAUCN530590000000003,8.2,7.2,2014M06,2014M07_3moAve,2014M07_3moAve,67,9.2,2013M09_3moAve,57
LAUCN530610000000003,4.012,4.4,2015M04,2015M05_3moAve,2015M05_3moAve,77,5.012,2014M06_3moAve,66
LAUCN530630000000003,5.62,6.5,#N/A,#N/A,0,-24108,6.62,2014M06_3moAve,66
LAUCN530650000000003,8.208,7.9,2014M09,2015M07_3moAve,2015M07_3moAve,79,9.208,2014M06_3moAve,66
LAUCN530670000000003,5.128,6,#N/A,#N/A,0,-24108,6.128,2015M05_3moAve,77
LAUCN530690000000003,7.524,7.3,2015M07,#N/A,0,-24108,8.524,2014M08_3moAve,68
LAUCN530710000000003,5.312,5.6,#N/A,#N/A,0,-24108,6.312,2009M07_3moAve,7
LAUCN530730000000003,4.98,6,#N/A,#N/A,0,-24108,5.98,2015M05_3moAve,77
LAUCN530750000000003,4.32,6.3,2015M04,2009M01_3moAve,2009M01_3moAve,1,5.32,2009M05_3moAve,5
LAUCN530770000000003,7.2,6.8,2014M06,2015M07_3moAve,2015M07_3moAve,79,8.2,2009M07_3moAve,7
LAUCN540010000000003,5.184,8.6,#N/A,#N/A,0,-24108,6.184,2013M10_3moAve,58
LAUCN540030000000003,4.412,5.5,2014M12,#N/A,0,-24108,5.412,2013M09_3moAve,57
LAUCN540050000000003,4.32,10.4,2009M01,2009M01_3moAve,2009M01_3moAve,1,5.32,,-24108
LAUCN540070000000003,5.328,9.7,#N/A,#N/A,0,-24108,6.328,,-24108
LAUCN540090000000003,5.832,8.5,#N/A,#N/A,0,-24108,6.832,2014M10_3moAve,70
LAUCN540110000000003,3.98,6.5,#N/A,#N/A,0,-24108,4.98,2014M11_3moAve,71
LAUCN540130000000003,6.94,10.1,2014M09,#N/A,0,-24108,7.94,2013M09_3moAve,57
LAUCN540150000000003,6.644,11.4,#N/A,#N/A,0,-24108,7.644,,-24108
LAUCN540170000000003,4.896,6.1,2013M05,2013M10_3moAve,2013M10_3moAve,58,5.896,2012M11_3moAve,47
LAUCN540190000000003,5.068,9,#N/A,#N/A,0,-24108,6.068,,-24108
LAUCN540210000000003,3.932,8,#N/A,#N/A,0,-24108,4.932,,-24108
LAUCN540230000000003,5.268,8.5,#N/A,#N/A,0,-24108,6.268,2014M11_3moAve,71
LAUCN540250000000003,5.812,6.8,2014M07,2014M09_3moAve,2014M09_3moAve,69,6.812,2013M06_3moAve,54
LAUCN540270000000003,3.936,5.9,#N/A,#N/A,0,-24108,4.936,2014M11_3moAve,71
LAUCN540290000000003,5.796,8.7,#N/A,#N/A,0,-24108,6.796,2014M11_3moAve,71
LAUCN540310000000003,4.368,8.3,#N/A,#N/A,0,-24108,5.368,,-24108
LAUCN540330000000003,4.088,7.4,#N/A,#N/A,0,-24108,5.088,2014M07_3moAve,67
LAUCN540350000000003,4.956,8.1,#N/A,#N/A,0,-24108,5.956,2014M11_3moAve,71
LAUCN540370000000003,3.492,4.6,#N/A,#N/A,0,-24108,4.492,2013M11_3moAve,59
LAUCN540390000000003,3.772,6.6,#N/A,#N/A,0,-24108,4.772,,-24108
LAUCN540410000000003,4.684,8.4,#N/A,#N/A,0,-24108,5.684,2013M09_3moAve,57
LAUCN540430000000003,5.068,10.8,#N/A,#N/A,0,-24108,6.068,,-24108
LAUCN540450000000003,4.732,12.6,2009M01,2009M01_3moAve,2009M01_3moAve,1,5.732,,-24108
LAUCN540470000000003,6.692,14.2,#N/A,2009M01_3moAve,2009M01_3moAve,1,7.692,,-24108
LAUCN540490000000003,3.92,8.3,#N/A,2009M01_3moAve,2009M01_3moAve,1,4.92,,-24108
LAUCN540510000000003,5.2,9.6,#N/A,#N/A,0,-24108,6.2,,-24108
LAUCN540530000000003,6.948,9.8,#N/A,#N/A,0,-24108,7.948,2014M11_3moAve,71
LAUCN540550000000003,4.12,8.4,#N/A,#N/A,0,-24108,5.12,,-24108
LAUCN540570000000003,4.648,7.5,#N/A,#N/A,0,-24108,5.648,,-24108
LAUCN540590000000003,5,14.6,2009M01,2009M01_3moAve,2009M01_3moAve,1,6,,-24108
LAUCN540610000000003,2.968,5.9,#N/A,2009M01_3moAve,2009M01_3moAve,1,3.968,2013M12_3moAve,60
LAUCN540630000000003,4.58,6.4,#N/A,#N/A,0,-24108,5.58,2013M09_3moAve,57
LAUCN540650000000003,4.984,5.9,2014M11,2014M12_3moAve,2014M12_3moAve,72,5.984,2013M06_3moAve,54
LAUCN540670000000003,4.82,9.9,#N/A,#N/A,0,-24108,5.82,,-24108
LAUCN540690000000003,4.196,6.6,#N/A,#N/A,0,-24108,5.196,2013M11_3moAve,59
LAUCN540710000000003,4.004,4.9,2014M09,#N/A,0,-24108,5.004,2013M06_3moAve,54
LAUCN540730000000003,5.78,9.5,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.78,2013M09_3moAve,57
LAUCN540750000000003,7.26,7.6,2013M09,2015M02_3moAve,2015M02_3moAve,74,8.26,2013M08_3moAve,56
LAUCN540770000000003,4.136,6.8,#N/A,#N/A,0,-24108,5.136,2014M10_3moAve,70
LAUCN540790000000003,3.516,6.3,#N/A,#N/A,0,-24108,4.516,,-24108
LAUCN540810000000003,4.216,8.1,#N/A,2009M01_3moAve,2009M01_3moAve,1,5.216,,-24108
LAUCN540830000000003,5.256,7.6,#N/A,#N/A,0,-24108,6.256,2013M09_3moAve,57
LAUCN540850000000003,5.316,7.1,2013M05,2013M10_3moAve,2013M10_3moAve,58,6.316,2013M05_3moAve,53
LAUCN540870000000003,6.428,11.3,#N/A,#N/A,0,-24108,7.428,,-24108
LAUCN540890000000003,5.54,7.5,#N/A,#N/A,0,-24108,6.54,2014M07_3moAve,67
LAUCN540910000000003,4.648,7.2,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.648,2013M05_3moAve,53
LAUCN540930000000003,6.236,7,2013M07,2013M09_3moAve,2013M09_3moAve,57,7.236,2013M06_3moAve,54
LAUCN540950000000003,6.24,10.4,#N/A,#N/A,0,-24108,7.24,,-24108
LAUCN540970000000003,4.328,9.4,#N/A,#N/A,0,-24108,5.328,,-24108
LAUCN540990000000003,4.7,7.9,#N/A,#N/A,0,-24108,5.7,,-24108
LAUCN541010000000003,5.592,8.9,#N/A,#N/A,0,-24108,6.592,,-24108
LAUCN541030000000003,7.008,11.2,#N/A,#N/A,0,-24108,8.008,,-24108
LAUCN541050000000003,5.996,10.8,#N/A,#N/A,0,-24108,6.996,,-24108
LAUCN541070000000003,4.704,7,#N/A,#N/A,0,-24108,5.704,2013M10_3moAve,58
LAUCN541090000000003,5.464,11.3,#N/A,2009M01_3moAve,2009M01_3moAve,1,6.464,,-24108
LAUCN550010000000003,6.812,6.6,2014M09,#N/A,0,-24108,7.812,2014M08_3moAve,68
LAUCN550030000000003,6.024,6,2014M09,#N/A,0,-24108,7.024,2014M09_3moAve,69
LAUCN550050000000003,5.828,4.6,2014M05,2014M07_3moAve,2014M07_3moAve,67,6.828,2012M10_3moAve,46
LAUCN550070000000003,6.672,7.4,2009M09,#N/A,0,-24108,7.672,2009M07_3moAve,7
LAUCN550090000000003,4.596,4,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.596,2013M10_3moAve,58
LAUCN550110000000003,4.324,4.6,2014M10,#N/A,0,-24108,5.324,2012M10_3moAve,46
LAUCN550130000000003,7.016,6.1,2013M08,2013M09_3moAve,2013M09_3moAve,57,8.016,2012M09_3moAve,45
LAUCN550150000000003,4.524,3.5,2013M10,2013M11_3moAve,2013M11_3moAve,59,5.524,2011M10_3moAve,34
LAUCN550170000000003,5.324,4.3,2013M10,2014M07_3moAve,2014M07_3moAve,67,6.324,2012M10_3moAve,46
LAUCN550190000000003,5.648,4,2013M09,2014M07_3moAve,2014M07_3moAve,67,6.648,2012M09_3moAve,45
LAUCN550210000000003,5.06,4.1,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.06,2013M09_3moAve,57
LAUCN550230000000003,5.696,5.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.696,2012M11_3moAve,47
LAUCN550250000000003,3.452,3.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,4.452,2012M11_3moAve,47
LAUCN550270000000003,5.08,4.4,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.08,2013M11_3moAve,59
LAUCN550290000000003,5.528,4.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.528,2014M08_3moAve,68
LAUCN550310000000003,5.128,4.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.128,2012M10_3moAve,46
LAUCN550330000000003,4.46,4.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.46,2012M11_3moAve,47
LAUCN550350000000003,4.172,4,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.172,2012M11_3moAve,47
LAUCN550370000000003,5.94,5.6,2014M10,#N/A,0,-24108,6.94,2012M10_3moAve,46
LAUCN550390000000003,4.776,4.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.776,2012M10_3moAve,46
LAUCN550410000000003,7.068,7.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.068,2014M09_3moAve,69
LAUCN550430000000003,4.8,4.2,2012M10,2014M06_3moAve,2014M06_3moAve,66,5.8,2011M11_3moAve,35
LAUCN550450000000003,4.696,3.6,2014M05,2014M07_3moAve,2014M07_3moAve,67,5.696,2012M10_3moAve,46
LAUCN550470000000003,5.528,4.8,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.528,2012M10_3moAve,46
LAUCN550490000000003,4.588,3.7,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.588,2012M10_3moAve,46
LAUCN550510000000003,7.952,8.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.952,2011M11_3moAve,35
LAUCN550530000000003,5.68,4.3,2014M05,2014M07_3moAve,2014M07_3moAve,67,6.68,2012M09_3moAve,45
LAUCN550550000000003,4.876,4.2,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.876,2012M11_3moAve,47
LAUCN550570000000003,6.016,4.8,2014M08,2014M09_3moAve,2014M09_3moAve,69,7.016,2014M06_3moAve,66
LAUCN550590000000003,5.296,5.2,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.296,2014M06_3moAve,66
LAUCN550610000000003,4.54,3.8,2014M09,2014M09_3moAve,2014M09_3moAve,69,5.54,2012M11_3moAve,47
LAUCN550630000000003,3.928,4,2014M09,2014M10_3moAve,2014M10_3moAve,70,4.928,2012M11_3moAve,47
LAUCN550650000000003,4.176,3.7,2014M05,2014M08_3moAve,2014M08_3moAve,68,5.176,2012M10_3moAve,46
LAUCN550670000000003,6.132,6,2015M05,#N/A,0,-24108,7.132,2014M09_3moAve,69
LAUCN550690000000003,5.692,5.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.692,2014M06_3moAve,66
LAUCN550710000000003,5.228,4.8,2014M10,2015M06_3moAve,2015M06_3moAve,78,6.228,2014M08_3moAve,68
LAUCN550730000000003,4.46,4,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.46,2014M06_3moAve,66
LAUCN550750000000003,6.192,5.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.192,2012M11_3moAve,47
LAUCN550770000000003,6.228,5.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.228,2013M09_3moAve,57
LAUCN550780000000003,10.464,11.6,#N/A,2009M01_3moAve,2009M01_3moAve,1,11.464,2014M11_3moAve,71
LAUCN550790000000003,5.744,6.1,2015M04,#N/A,0,-24108,6.744,2014M10_3moAve,70
LAUCN550810000000003,4.64,4.4,2014M10,2014M12_3moAve,2014M12_3moAve,72,5.64,2014M06_3moAve,66
LAUCN550830000000003,6.264,4.6,2014M05,2014M07_3moAve,2014M07_3moAve,67,7.264,2012M10_3moAve,46
LAUCN550850000000003,6.192,4.8,2014M07,2014M08_3moAve,2014M08_3moAve,68,7.192,2012M10_3moAve,46
LAUCN550870000000003,4.652,3.9,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.652,2012M11_3moAve,47
LAUCN550890000000003,3.836,3.8,2014M09,2014M11_3moAve,2014M11_3moAve,71,4.836,2012M11_3moAve,47
LAUCN550910000000003,4.932,3.7,2011M10,2011M11_3moAve,2011M11_3moAve,35,5.932,2010M10_3moAve,22
LAUCN550930000000003,4.368,3.7,2013M10,2013M11_3moAve,2013M11_3moAve,59,5.368,2011M10_3moAve,34
LAUCN550950000000003,6.076,4.4,2013M09,2013M10_3moAve,2013M10_3moAve,58,7.076,2012M10_3moAve,46
LAUCN550970000000003,4.496,4.6,2014M09,2014M11_3moAve,2014M11_3moAve,71,5.496,2014M09_3moAve,69
LAUCN550990000000003,5.084,4.3,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.084,2013M10_3moAve,58
LAUCN551010000000003,5.832,6.3,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.832,2014M06_3moAve,66
LAUCN551030000000003,4.984,3.9,2013M10,2014M08_3moAve,2014M08_3moAve,68,5.984,2012M09_3moAve,45
LAUCN551050000000003,5.928,5.1,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.928,2014M05_3moAve,65
LAUCN551070000000003,7.14,5.1,2013M09,2013M10_3moAve,2013M10_3moAve,58,8.14,2012M09_3moAve,45
LAUCN551090000000003,4.7,3.5,2013M09,2013M10_3moAve,2013M10_3moAve,58,5.7,2011M10_3moAve,34
LAUCN551110000000003,4.828,3.7,2014M05,2014M07_3moAve,2014M07_3moAve,67,5.828,2012M10_3moAve,46
LAUCN551130000000003,6.952,6.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.952,2009M09_3moAve,9
LAUCN551150000000003,5.232,4.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.232,2014M07_3moAve,67
LAUCN551170000000003,4.348,3.6,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.348,2013M11_3moAve,59
LAUCN551190000000003,6.128,3.8,2012M08,2012M10_3moAve,2012M10_3moAve,46,7.128,2011M10_3moAve,34
LAUCN551210000000003,4.528,3.6,2012M10,2014M07_3moAve,2014M07_3moAve,67,5.528,2011M11_3moAve,35
LAUCN551230000000003,5.072,3.7,2013M09,2013M11_3moAve,2013M11_3moAve,59,6.072,2011M10_3moAve,34
LAUCN551250000000003,6.52,5.5,2014M08,2014M09_3moAve,2014M09_3moAve,69,7.52,2014M07_3moAve,67
LAUCN551270000000003,4.688,4.6,2014M10,2015M06_3moAve,2015M06_3moAve,78,5.688,2014M06_3moAve,66
